id,extid,group,bridgeness,influence,degree,x,y,z
1191,203500,8,7.06670,47,52,30.3978,4.1847,80.4462
1192,204438,8,8.25555,41,47,29.8082,4.8432,80.4835
1193,205319,8,3.30922,64,67,29.9604,5.6803,80.2443
1194,205329,8,2.14230,54,56,29.779,4.7888,79.6498
1195,205352,8,14.95692,89,102,27.9324,3.7562,77.1133
1196,205353,8,29.13680,89,119,27.3499,3.9535,76.2954
1197,206258,8,25.19948,119,139,28.7235,3.8069,78.3162
1198,206271,8,14.34191,93,105,28.9636,3.8693,78.659
1199,206273,8,11.97510,82,93,28.126,3.9337,77.3393
1200,207167,8,11.44776,114,122,29.0544,4.2494,79.0214
1201,208130,8,3.04867,33,36,29.0014,4.1028,79.2734
1202,208131,8,2.37507,30,32,28.1629,4.0319,79.1855
1203,208146,8,14.48124,60,71,28.6274,3.9164,78.7431
1204,209074,24,20.62505,32,53,23.2712,5.1902,79.4438
1205,209084,13,64.23886,24,104,31.4452,10.5825,78.0064
1206,209961,8,60.13010,35,102,30.3952,8.3389,82.4909
1207,210877,8,56.67655,31,94,29.8726,9.6794,81.9832
1208,195979,19,0.02308,23,23,21.6465,-2.5212,81.2384
1209,195980,5,11.01514,20,36,21.2723,-2.2929,81.0366
1210,197964,10,19.01987,20,39,24.307,-1.2899,85.2209
1211,197969,10,22.47944,27,53,23.8311,-1.0785,84.4578
1212,197970,5,14.55144,28,48,23.4873,-0.88635,83.6783
1213,197976,5,20.33852,27,56,23.1061,-0.62538,82.8603
1214,197986,5,35.57498,26,73,22.6647,-0.84944,82.165
1215,197987,5,12.86407,29,47,22.3493,-0.95711,81.2538
1216,197988,10,22.03236,46,66,22.1921,-1.5764,80.9805
1217,197999,10,32.19338,39,77,22.2628,-0.347,80.6178
1218,198000,10,20.67046,40,65,21.9654,-0.87483,80.3467
1219,199024,5,7.26181,40,44,24.3547,-0.081848,85.7262
1220,199054,5,18.25679,30,52,22.8476,0.24576,82.1952
1221,199055,5,15.06798,44,61,22.6275,0.27101,81.5502
1222,199066,5,9.89133,42,52,22.4449,0.42732,80.7893
1223,203539,8,0.07225,72,72,28.6882,3.6291,78.7077
1224,204460,8,0.07125,71,71,29.1172,4.0365,79.2167
1225,204472,8,0.07025,70,70,28.6842,3.8646,78.7933
1226,207185,8,18.83424,81,96,26.5306,4.4213,76.6897
1227,208162,8,9.65997,53,61,28.0238,3.9377,78.0781
1228,208163,8,3.72370,40,43,26.8706,4.2492,77.4718
1229,209120,5,4.86846,51,54,22.3408,6.4263,76.3014
1230,209978,5,20.29791,47,72,21.8707,7.0527,79.4509
1231,209987,5,17.88072,28,48,21.7044,7.1868,78.6488
1232,209996,5,25.89211,58,83,21.868,6.8651,77.8522
1233,196961,10,9.22909,32,42,23.3817,-2.05,86.5445
1234,197943,10,0.04395,30,30,23.0169,-0.88453,86.8141
1235,197951,10,7.12312,23,29,23.0338,-1.4099,86.2533
1236,197952,10,6.72990,91,98,22.7782,-0.91073,85.972
1237,197972,10,0.03613,36,36,20.8169,-1.1586,82.0498
1238,197978,10,0.03613,36,36,20.687,-1.2834,81.8334
1239,199030,10,4.62487,38,42,21.7377,-0.64353,83.6409
1240,199031,10,4.45402,30,34,21.5309,-0.33321,83.107
1241,199039,10,6.75691,32,38,21.2714,-0.75714,82.5112
1242,199045,10,0.04215,42,42,20.5334,-1.0401,81.0957
1243,200120,10,12.75756,32,46,21.4879,0.0020102,82.8025
1244,200127,10,6.75691,32,38,21.1792,-0.072378,82.0164
1245,201247,2,0.03813,38,38,21.8809,1.2136,83.1431
1246,202460,2,0.05921,59,59,22.0677,2.0031,82.8493
1247,202467,2,0.03011,30,30,21.6403,0.99839,81.3796
1248,202474,2,0.03011,30,30,21.6705,1.1247,80.9773
1249,203484,2,4.28423,11,17,22.2092,2.8184,81.3736
1250,205290,6,21.97852,18,44,30.477,7.3481,81.8797
1251,207168,8,48.85628,99,145,28.4838,3.9612,78.4713
1252,209101,15,42.75837,68,95,31.2113,10.7957,77.1545
1253,205305,6,20.16830,33,63,30.3829,6.9597,81.1537
1254,207137,6,8.39992,50,57,31.9887,9.6299,80.7103
1255,208147,8,10.72089,44,52,28.0213,3.97,78.4676
1256,209083,1,13.70344,13,31,31.4318,10.7828,77.6789
1257,211702,1,4.32646,8,12,29.3697,10.316,82.2319
1258,213455,15,27.91407,48,69,28.8676,11.5738,80.8855
1259,213467,15,27.52434,48,69,28.8593,11.7957,80.2406
1260,196976,10,5.42839,95,100,22.0866,-2.2566,83.9834
1261,202472,8,19.46787,71,89,29.8773,3.2448,81.7652
1262,204428,8,8.11028,54,61,30.0637,6.1515,81.8455
1263,202530,8,2.52005,78,80,29.132,3.0042,78.5561
1264,201237,2,0.02810,28,28,21.7108,0.56709,83.2013
1265,213453,1,2.50753,7,10,29.6444,11.8349,80.5991
1266,208148,8,22.57463,34,59,26.5912,4.0868,78.1782
1267,208149,24,11.06053,30,42,24.6373,4.4027,77.8766
1268,209986,5,7.54021,38,43,22.3118,6.2891,78.7886
1269,197016,5,5.98729,11,20,22.1252,-1.9583,80.9909
1270,208180,24,5.55232,25,30,25.8266,4.4863,76.6156
1271,208181,24,5.79789,37,42,24.6662,4.6017,76.0599
1272,197018,5,11.08833,20,36,21.2885,-1.8903,80.5198
1273,197019,5,11.08833,20,36,20.9352,-1.7607,80.4327
1274,205321,17,3.09172,7,11,21.441,5.4597,78.2023
1275,197028,5,11.08833,20,36,20.9196,-1.5933,79.9825
1276,197029,5,0.02308,23,23,20.8818,-1.3542,79.7284
1277,198012,5,0.02509,25,25,21.8777,-0.19913,79.6043
1278,199036,5,14.77202,30,50,23.6544,0.23228,84.1442
1279,199037,5,15.34316,41,59,23.4064,0.49039,83.2922
1280,199044,5,0.03613,36,36,23.1623,0.7043,82.5519
1281,199067,5,7.66847,31,39,22.2957,0.089218,80.2493
1282,199077,5,0.02709,27,27,22.1503,0.47467,79.6148
1283,201283,8,13.82501,40,53,28.6692,2.5845,81.077
1284,209103,5,3.88513,50,53,22.3944,6.2805,77.3167
1285,210006,5,3.91606,49,52,21.7335,7.1607,76.7532
1286,197923,23,0.00702,7,7,20.5492,-0.91699,91.3794
1287,197924,23,0.00903,9,9,19.1022,-1.0139,91.2555
1288,198989,23,0.00201,2,2,20.5721,-0.063478,90.7445
1289,198990,23,0.00201,2,2,19.0209,-0.69172,91.2701
1290,199001,12,0.00100,1,1,22.5251,0.18181,88.9496
1291,199002,23,0.00100,1,1,21.7378,0.25201,89.999
1292,203437,2,18.09550,20,41,22.7139,2.9402,85.909
1293,203511,8,0.06222,62,62,30.0782,3.2166,78.9382
1294,203524,8,2.90887,73,75,29.3932,3.3501,78.6584
1295,207196,15,46.65553,44,98,32.9916,9.6646,76.4704
1296,207209,15,15.99407,44,55,33.1908,9.4391,75.7427
1297,199025,10,10.05022,36,45,22.2838,-0.31798,84.6903
1298,201259,2,0.03412,34,34,21.7486,1.2222,82.4062
1299,202447,2,2.35571,38,40,22.3774,1.9829,83.8568
1300,202466,2,0.03412,34,34,21.8296,1.7027,81.7538
1301,204418,17,5.68427,10,18,22.1344,3.7292,80.9816
1302,207138,6,18.71602,42,60,31.0986,9.3307,80.494
1303,207150,6,13.60810,48,59,32.0492,10.3694,79.4853
1304,198002,5,11.08833,20,36,21.1467,-1.5192,79.9527
1305,198003,10,62.58846,86,163,20.6748,-1.2574,79.809
1306,199069,10,5.35012,28,33,20.5838,-0.32152,80.2924
1307,200106,2,0.05319,53,53,22.4401,0.34559,85.3087
1308,200134,6,24.34637,54,78,23.1593,1.5858,81.6456
1309,200135,5,13.52650,35,52,22.5825,1.1221,81.2002
1310,201202,2,0.03713,37,37,22.5876,1.1419,85.883
1311,201221,2,0.05319,53,53,22.3348,0.89309,84.9131
1312,201320,8,21.26778,33,61,27.6118,3.4045,79.4664
1313,202494,8,10.63044,50,61,29.1953,2.5587,79.1593
1314,202509,8,3.26917,71,74,29.6397,2.9045,78.8571
1315,202511,24,25.68854,38,77,27.4744,3.7046,78.9041
1316,203468,2,0.03211,32,32,22.4321,2.9765,83.5246
1317,203525,8,2.21803,72,74,28.4589,3.5334,78.5131
1318,204437,8,20.79758,70,86,30.0624,5.8385,81.1514
1319,204484,8,22.59000,48,75,27.3587,3.8531,76.5573
1320,204485,8,24.22821,49,79,26.9114,3.9231,75.9458
1321,205292,17,7.15393,14,24,21.1961,5.7142,79.7894
1322,205307,17,5.22741,17,23,21.5913,5.0923,79.0526
1323,205354,8,24.28877,49,79,26.8538,4.0592,75.7673
1324,205366,8,25.42049,65,93,27.0578,4.1208,75.9181
1325,206223,6,13.42322,38,52,30.9157,8.4383,81.1488
1326,206224,6,20.49006,48,66,30.6108,8.1285,80.722
1327,206238,6,13.02647,50,61,33.1938,10.2109,79.2178
1328,206284,8,23.94950,78,102,27.4435,4.1152,76.4382
1329,206293,8,25.03918,66,93,26.8699,4.2826,75.8861
1330,207149,6,10.45854,52,61,32.7732,10.2193,80.0058
1331,207212,24,12.60354,64,76,25.8051,4.5098,75.6286
1332,209087,5,7.56894,47,54,22.3819,6.2215,77.8656
1333,209102,24,11.61237,35,47,23.1866,5.4826,77.0385
1334,209995,5,7.56894,47,54,22.3653,6.2251,78.1615
1335,198004,10,62.42912,86,163,20.5374,-1.0926,79.8448
1336,198013,5,0.01907,19,19,21.5152,-0.45672,79.385
1337,198014,5,0.02308,23,23,21.0391,-1.1329,79.4122
1338,198015,10,64.29860,75,157,20.8221,-0.87348,79.2673
1339,198016,10,59.15279,76,152,20.6383,-0.98911,79.4765
1340,198023,5,0.00502,5,5,21.4573,-0.068708,78.9507
1341,200158,6,24.79002,45,70,22.4456,1.8655,79.4352
1342,200159,5,22.34911,28,61,22.216,1.1976,79.1297
1343,198025,5,0.02308,23,23,20.993,-0.70198,79.0505
1344,203478,2,0.01505,15,15,22.2783,2.9212,82.4234
1345,204376,17,6.60013,39,42,22.1177,4.6558,83.6931
1346,204406,17,5.54369,9,18,22.1779,4.1103,82.0149
1347,205241,17,5.65398,36,39,22.138,4.9968,84.3745
1348,205242,17,5.54452,38,41,21.7058,5.5429,83.7845
1349,200148,2,0.01806,18,18,20.7585,0.16129,80.1138
1350,201289,2,0.01806,18,18,21.2799,0.60329,80.5336
1351,202473,2,0.02408,24,24,21.9101,1.857,80.821
1352,202481,2,0.01706,17,17,21.8772,1.7188,80.1792
1353,202482,2,0.01706,17,17,21.6762,1.1722,80.3526
1354,202496,2,2.54949,21,23,21.7085,1.286,79.9405
1355,200118,5,13.42025,15,36,23.9175,1.0362,84.6011
1356,201248,2,0.02308,23,23,21.5777,0.57901,82.5448
1357,201260,2,0.02308,23,23,21.5189,0.66981,81.7272
1358,199076,5,11.08856,10,25,22.3267,0.96363,80.1524
1359,199078,5,15.65290,18,37,21.8953,0.19543,79.2647
1360,208165,24,0.64747,51,51,24.0074,4.8123,76.6052
1361,208182,24,0.75748,49,49,23.6663,5.2906,75.7083
1362,209119,24,1.80252,36,36,23.0605,5.6884,76.029
1363,199079,10,59.04366,76,152,20.8637,-0.56249,79.079
1364,199080,10,64.02754,76,157,20.7345,-0.5121,79.2867
1365,200136,2,3.64714,26,29,20.9126,-0.014551,80.986
1366,201274,2,3.64714,26,29,21.4175,0.64697,81.1075
1367,199088,5,15.71437,18,37,22.0699,0.79752,79.0567
1368,199089,5,0.00502,5,5,21.7352,0.57202,78.9037
1369,199090,5,0.00502,5,5,21.4323,0.3089,78.8453
1370,199091,5,0.92161,4,5,21.1623,-0.066664,78.8933
1371,199092,10,46.35710,44,94,21.1535,0.21229,78.8341
1372,200160,2,0.03011,30,30,21.0855,0.37677,79.2283
1373,200161,2,0.03011,30,30,20.8093,0.22127,79.6711
1374,201244,24,2.72037,5,8,26.1756,3.2824,84.2522
1375,201285,24,17.65983,47,63,26.4861,3.6774,81.1236
1376,201307,2,0.03011,30,30,21.5285,0.93625,79.354
1377,201308,2,0.03011,30,30,21.3273,0.70761,79.7981
1378,206239,6,36.20084,44,85,30.4158,7.1243,80.4197
1379,206240,6,12.56243,22,41,29.9998,5.9586,79.9822
1380,207164,6,10.23862,56,65,32.7504,10.4344,78.1388
1381,207165,6,48.52148,65,121,32.6705,10.3921,77.665
1382,208143,6,47.83298,63,119,32.4929,10.5079,78.0594
1383,199105,6,23.43338,35,60,21.8267,0.85238,78.5553
1384,200112,6,2.92116,36,38,24.3301,1.7476,84.6123
1385,200119,6,2.29887,23,25,23.9282,1.6633,83.7702
1386,200126,6,10.82225,45,54,23.5832,1.6948,82.6932
1387,200145,6,0.03211,32,32,23.3047,2.3001,80.9127
1388,201235,6,2.92116,36,38,24.5517,2.3039,84.2113
1389,201245,24,9.41536,12,26,25.3095,2.852,83.8541
1390,201246,6,2.32463,20,22,24.641,2.557,83.522
1391,201256,6,7.62364,12,21,26.3261,3.5472,83.0555
1392,201257,6,7.62364,12,21,25.3465,3.1902,82.9049
1393,201258,6,3.06450,26,29,24.4284,2.5826,82.8093
1394,201273,6,4.40572,26,30,24.1857,2.7341,81.8919
1395,205320,8,2.36586,33,33,29.8849,5.634,80.0084
1396,206255,6,24.88313,53,78,33.2365,10.184,78.3804
1397,199106,8,30.49423,27,68,21.6033,0.85231,78.505
1398,202508,8,0.07125,71,71,30.2464,3.0476,79.1409
1399,202512,24,17.98798,44,65,26.3579,4.0088,78.8082
1400,202513,24,6.39203,92,95,25.4338,4.1702,78.5366
1401,203541,8,30.59182,65,101,27.2461,3.8096,77.417
1402,205306,8,9.09890,41,48,30.2791,6.8762,80.7806
1403,199107,8,30.49423,27,68,21.6232,0.87312,78.262
1404,200073,23,0.00602,6,6,20.8304,0.44629,90.5046
1405,198988,23,0.00301,3,3,21.7891,-0.22234,90.2594
1406,200097,2,0.00702,7,7,22.7151,0.48112,86.4682
1407,204391,2,5.67902,16,21,22.281,3.9107,83.137
1408,201288,6,10.47756,24,34,23.5045,2.6775,80.4184
1409,201306,6,0.02107,21,21,23.3983,2.7428,79.6797
1410,200171,6,24.06765,41,64,22.5986,2.3104,78.7418
1411,201325,6,5.78892,19,25,22.8757,2.5391,78.2259
1412,201342,6,18.72379,20,43,22.7789,2.6367,77.5966
1413,207201,24,6.65119,49,53,24.6662,4.7807,75.4377
1414,200146,6,3.70892,12,15,22.7447,1.8106,80.5835
1415,200147,2,0.01606,16,16,20.6021,-0.16157,79.7224
1416,200172,6,0.87580,2,3,22.2157,1.7037,78.4977
1417,200173,6,23.43338,35,60,22.0085,1.0655,78.4095
1418,200174,6,44.22909,41,90,21.5075,0.74734,78.4444
1419,201304,24,13.00621,49,60,25.2193,3.7829,80.2229
1420,201305,24,17.18067,51,70,24.2595,3.3834,79.9354
1421,201341,24,3.07976,42,44,23.5064,3.2204,77.6643
1422,202432,2,2.09050,34,36,22.5419,1.8323,85.0893
1423,202533,24,9.32754,41,50,26.4144,4.0436,78.1176
1424,202534,24,10.82235,76,82,25.6203,4.0514,77.7727
1425,202536,24,0.03111,31,31,24.2748,3.6911,77.3778
1426,202556,24,0.03111,31,31,24.0488,3.6208,76.8048
1427,203561,8,25.10142,74,97,27.6955,3.844,77.5933
1428,200175,2,1.04689,17,18,21.6513,0.843,78.6524
1429,200189,6,13.76723,22,36,22.2993,2.2845,77.489
1430,200206,8,16.51327,27,44,22.1612,2.3629,77.0362
1431,200217,6,12.67420,24,38,22.1414,2.5256,76.7403
1432,200218,8,11.55413,19,32,22.0247,2.3289,76.8396
1433,201303,24,20.14428,45,64,26.44,3.8003,80.2929
1434,201340,24,8.12776,67,72,24.1766,3.6222,78.0693
1435,201375,6,12.67420,24,38,22.3418,2.8912,76.3458
1436,200192,6,44.22850,41,90,21.7921,1.4952,77.7413
1437,200193,6,44.22975,41,90,21.7486,1.1917,78.2661
1438,200205,6,13.76720,22,36,22.3613,2.5275,76.9839
1439,206272,8,12.34905,81,91,28.5241,3.729,77.9359
1440,206283,8,6.85925,69,75,27.8524,3.9265,76.9369
1441,200207,8,32.24039,34,77,22.0534,2.0683,77.332
1442,202535,24,9.37708,55,62,24.8675,4.0155,77.5281
1443,202551,8,8.23204,58,65,27.8724,3.6944,78.2928
1444,203540,8,19.56248,63,81,28.0216,3.6481,78.1131
1445,203542,24,3.03789,82,83,26.6,3.8232,76.8103
1446,204483,8,7.07350,54,60,27.7877,3.8019,77.3718
1447,200208,8,32.23933,34,77,21.9603,1.7673,77.5681
1448,201169,23,0.00100,1,1,21.8172,1.3837,89.5505
1449,201185,2,0.01907,19,19,22.6829,1.299,87.1328
1450,202415,2,0.01907,19,19,22.6821,2.0545,86.4663
1451,203491,2,0.00702,7,7,22.1541,2.6459,80.3171
1452,202495,2,2.60353,14,16,21.8133,1.6997,79.5391
1453,201255,24,0.00702,7,7,27.4114,3.553,83.151
1454,201301,8,14.45010,44,58,28.8001,2.5401,79.9957
1455,201319,8,14.49310,44,58,28.4596,2.6836,79.3504
1456,202510,8,14.34267,24,39,28.6719,2.8763,78.7406
1457,207198,8,6.20121,28,34,27.5574,4.1691,76.8637
1458,201269,8,28.36706,67,93,28.5601,2.9258,82.1161
1459,203523,8,0.05620,56,56,29.9792,3.7355,79.2232
1460,204459,8,0.03613,36,36,29.5173,4.315,79.5517
1461,205235,17,0.04114,41,41,22.2977,4.892,85.2459
1462,205236,17,0.04917,49,49,21.7916,5.7389,84.9366
1463,206168,17,12.63778,34,50,21.3468,6.6586,85.7023
1464,206172,17,0.03011,30,30,21.2439,6.581,84.4988
1465,201270,24,8.82614,10,22,27.607,3.1044,82.0023
1466,201302,24,24.20536,27,61,27.6474,3.0172,80.116
1467,201322,24,29.12308,64,93,25.2806,4.0123,79.361
1468,201323,24,26.74118,41,70,24.3455,3.652,78.9358
1469,201271,24,7.58646,23,31,26.4637,3.5669,82.0329
1470,202514,24,6.08649,52,55,24.8485,4.0031,78.1754
1471,201272,24,7.80109,25,33,25.2986,3.3944,82.0157
1472,205330,8,0.05720,57,57,29.6567,4.5859,79.4346
1473,205340,8,0.04917,49,49,28.9127,3.9289,78.8901
1474,201284,8,29.41020,83,107,27.6978,2.9392,81.001
1475,201286,24,6.50282,17,25,25.2239,3.6137,81.1165
1476,201321,24,3.36665,49,49,26.37,3.8799,79.5217
1477,202471,8,4.53718,76,80,30.3365,3.6379,81.3087
1478,202554,24,18.94279,60,78,25.7036,3.9504,76.9786
1479,203490,8,4.51687,70,74,30.483,4.2131,81.138
1480,203543,24,1.84826,57,57,26.0091,3.8403,76.3592
1481,207109,24,10.16150,22,33,19.6408,7.6415,81.5635
1482,207151,6,11.73617,32,42,31.0779,9.2248,80.0426
1483,201287,6,2.43593,10,12,24.0504,2.9529,80.9042
1484,201324,9,0.00100,1,1,23.3107,2.8763,78.6887
1485,201326,2,0.01004,10,10,21.6917,1.2657,78.9065
1486,201344,6,52.96335,45,108,21.9705,1.7329,78.0329
1487,203452,2,6.89587,20,27,22.617,2.9577,84.6817
1488,201357,24,2.98945,12,15,23.3284,3.1672,76.8571
1489,201358,5,1.25611,3,4,22.7194,2.7855,76.8305
1490,201359,5,1.27526,3,4,22.4114,2.7719,76.6574
1491,201360,8,32.56854,33,78,22.0775,2.33,76.9622
1492,201361,6,0.00502,5,5,22.038,2.2396,77.1917
1493,201362,6,0.00502,5,5,22.0683,2.3785,77.4225
1494,201374,5,1.27482,3,4,22.7991,3.0954,76.0569
1495,201376,6,28.50925,28,61,22.1423,2.659,76.5342
1496,203512,8,12.45766,9,25,22.0465,3.3637,78.4305
1497,204367,2,8.88092,20,30,22.6098,3.9287,85.5147
1498,204375,2,9.36991,14,27,22.4315,4.0533,84.2951
1499,201377,6,28.99829,28,61,22.1651,2.9093,76.2145
1500,201387,10,39.81562,62,105,22.3414,3.253,75.4949
1501,204392,17,0.03011,30,30,21.9192,4.7673,82.9489
1502,205230,17,10.13054,32,42,22.3751,4.784,86.3709
1503,205231,17,8.99759,36,45,21.918,5.7276,86.0695
1504,205253,17,0.03512,35,35,21.5484,5.552,82.7375
1505,201388,10,39.81533,62,105,22.3729,3.2608,75.6919
1506,202397,12,6.69169,7,17,22.1346,2.266,89.0602
1507,202405,12,0.01806,18,18,22.5176,2.1592,87.7333
1508,203423,12,0.01806,18,18,22.4415,3.077,88.2295
1509,202398,12,0.96454,6,7,21.6198,1.8118,90.0785
1510,203428,12,2.80645,6,11,22.6116,2.9819,87.1053
1511,206178,17,0.01505,15,15,21.0634,6.3448,82.3219
1512,206179,17,0.01305,13,13,20.3937,7.0949,81.9348
1513,206187,17,0.01806,18,18,20.9557,6.2944,81.3459
1514,206188,17,0.01907,19,19,20.3322,7.0934,81.0483
1515,207105,17,0.02208,22,22,19.6589,7.7174,82.4664
1516,203499,8,0.06021,60,60,30.0901,5.0946,81.2909
1517,202515,2,0.01004,10,10,21.9312,2.2679,78.6579
1518,202537,2,4.14800,8,13,22.0589,2.7224,77.7907
1519,203501,2,0.00502,5,5,22.1183,2.9668,79.3413
1520,204364,2,11.76767,15,27,22.6029,3.8527,86.6695
1521,202555,24,0.01004,10,10,24.81,3.9405,76.8355
1522,202557,6,28.99827,28,61,22.176,2.8462,76.5149
1523,202574,24,0.01606,16,16,24.7103,3.821,76.1094
1524,202575,24,0.01606,16,16,23.8152,3.5763,76.0662
1525,202589,24,0.01606,16,16,24.4476,3.7564,75.5735
1526,202590,24,0.01204,12,12,23.9033,3.6035,75.3139
1527,202591,24,0.01204,12,12,23.211,3.3314,75.0947
1528,202593,10,25.81359,24,55,22.4989,3.487,74.8347
1529,204407,17,0.02408,24,24,21.8241,4.9168,82.3475
1530,205266,17,0.02308,23,23,21.6404,5.2394,81.6891
1531,202594,10,40.11915,62,105,22.3038,3.5501,75.0811
1532,202605,24,11.32036,23,35,23.0852,3.4462,74.5347
1533,202606,24,11.21415,25,37,22.8082,3.5215,74.3423
1534,202607,10,25.81359,24,55,22.5228,3.6906,74.1869
1535,203489,8,0.05519,55,55,30.0158,5.3817,81.9731
1536,203510,8,0.03412,34,34,30.2649,3.7305,79.5876
1537,203526,2,0.00100,1,1,21.9729,3.7485,77.497
1538,204429,17,1.98050,8,10,22.1638,3.8162,80.0765
1539,206175,17,0.02107,21,21,21.1328,6.4633,83.3688
1540,206176,17,0.01004,10,10,20.4473,7.1836,82.9232
1541,203544,10,23.82925,24,50,21.9449,4.1256,76.5597
1542,204449,17,0.01204,12,12,21.8122,4.439,78.2572
1543,203562,8,8.77097,28,36,27.2619,3.7691,76.9068
1544,203563,24,0.01204,12,12,26.5852,3.8413,76.1314
1545,203566,24,1.36504,5,6,22.0948,4.0135,75.1822
1546,203587,24,0.02308,23,23,26.5305,3.9167,75.7357
1547,203588,24,0.01907,19,19,25.962,3.9396,75.5192
1548,203589,24,0.02308,23,23,24.8425,3.8649,75.109
1549,203591,24,11.07885,23,35,23.3426,3.5272,74.5468
1550,203592,0,1.00000,0,1,22.3066,3.7925,74.3165
1551,203593,24,1.36465,5,6,22.0779,4.0433,74.3949
1552,203606,24,0.01004,10,10,24.7154,3.9739,74.7707
1553,203607,24,0.01004,10,10,24.2055,3.9127,74.5345
1554,203608,24,0.01806,18,18,23.3194,3.7459,74.1099
1555,203609,9,0.00301,3,3,22.746,3.7617,73.8872
1556,203610,24,0.00100,1,1,22.3439,3.9287,73.8257
1557,203611,24,0.00100,1,1,22.1021,4.039,73.9429
1558,203624,9,0.00301,3,3,23.1275,3.8981,73.7312
1559,203625,9,0.00301,3,3,22.938,3.9383,73.6774
1560,204361,2,6.45656,7,15,22.51,3.8237,87.6987
1561,204439,17,0.00602,6,6,22.0593,4.1001,79.168
1562,205265,17,0.02208,22,22,21.977,4.4182,81.3598
1563,205277,17,0.02308,23,23,21.8513,4.584,80.7797
1564,205278,17,0.02308,23,23,21.4102,5.5302,80.6591
1565,205291,17,0.02408,24,24,21.7065,4.7999,79.9244
1566,204461,17,0.00401,4,4,21.594,4.8846,77.262
1567,204474,10,17.15762,30,50,21.5626,4.9675,76.2197
1568,204487,10,17.15762,30,50,21.5548,5.0727,75.3829
1569,204501,24,0.02308,23,23,26.3729,3.9911,75.5764
1570,204519,24,0.02509,25,25,24.7294,4.185,74.6712
1571,204520,24,0.00201,2,2,23.7212,4.0717,74.1514
1572,204521,24,0.00201,2,2,23.3219,3.9577,73.8499
1573,204522,9,11.44232,40,58,22.1079,4.2262,73.7269
1574,204523,10,29.50159,19,58,21.8959,4.5332,73.9102
1575,204530,24,0.00201,2,2,23.4112,4.2036,73.8752
1576,204532,24,8.46264,25,35,22.7438,4.2493,73.5458
1577,204533,9,10.42806,42,58,22.3223,4.3394,73.5899
1578,204534,9,11.43556,40,58,22.0337,4.5782,73.6335
1579,205220,8,9.48318,11,22,22.4362,4.4148,88.1387
1580,205221,17,0.04413,4,4,22.1352,5.1757,88.7545
1581,205225,17,5.16977,12,19,22.4109,4.6226,87.4837
1582,205226,17,13.92391,14,30,22.0542,5.6273,87.3086
1583,205322,17,0.01706,17,17,20.8708,6.2988,78.1962
1584,206199,17,0.00803,8,8,20.7644,6.3624,80.4612
1585,205308,17,3.46400,11,15,21.0311,5.9728,78.9702
1586,206211,17,3.46402,11,15,20.629,6.5424,79.6571
1587,205342,17,0.00301,3,3,21.2176,5.6902,76.7053
1588,205331,17,0.52609,1,2,21.1687,5.8647,77.4927
1589,206259,17,0.51359,1,2,20.8066,6.2324,77.0582
1590,205355,17,0.00502,5,5,21.1778,5.7467,75.845
1591,207100,8,5.47423,21,26,19.7281,7.9193,83.4992
1592,205367,24,0.02308,23,23,26.4296,4.1821,75.5918
1593,205368,24,7.97291,45,50,25.6804,4.242,75.2381
1594,205370,9,30.14523,15,58,21.2134,5.7612,74.8834
1595,206286,17,0.00502,5,5,20.5906,6.5831,75.5727
1596,205386,24,7.97292,45,50,25.0156,4.2714,74.8806
1597,205387,24,0.01606,16,16,24.2613,4.2762,74.5066
1598,205389,24,0.00201,2,2,21.4477,5.4953,74.14
1599,205390,10,28.23568,21,58,20.968,6.2171,74.3612
1600,205400,24,6.78221,12,21,22.8893,4.5439,73.5347
1601,205401,24,14.98242,23,37,22.4671,4.7118,73.5092
1602,205402,24,8.00995,22,28,22.08,4.9161,73.529
1603,205403,24,0.00201,2,2,21.8009,5.1949,73.733
1604,206173,17,0.00301,3,3,20.5008,7.3069,84.0359
1605,206200,17,0.00803,8,8,20.2423,7.1551,80.2612
1606,207181,6,48.93115,48,112,32.9909,10.1176,77.2625
1607,207182,6,47.03120,49,109,32.6712,10.2241,77.0347
1608,210064,13,64.53011,51,131,30.3213,10.0854,72.8299
1609,206254,6,8.55858,17,29,33.7137,9.7547,78.5157
1610,203419,6,2.54637,6,9,21.9466,2.8973,90.3704
1611,206268,10,19.12255,18,44,34.073,9.4391,77.8146
1612,207195,15,14.33068,43,52,33.5199,9.5197,76.6099
1613,210065,15,40.42772,54,104,30.0528,10.5071,73.4641
1614,210968,15,37.22583,55,99,30.1036,10.5605,73.0838
1615,210969,15,42.85870,132,167,29.7534,10.7311,73.6702
1616,211771,15,16.72212,43,54,29.7975,10.987,73.3284
1617,212625,15,1.63096,11,11,30.4513,11.3999,73.8493
1618,212626,13,24.14712,21,52,29.7813,11.2024,73.8151
1619,212627,15,53.35231,123,163,29.5023,11.1668,74.2609
1620,212632,15,11.43159,26,32,29.9566,11.0183,73.138
1621,208176,15,22.85654,60,74,34.4658,9.6198,76.2525
1622,209130,15,19.63379,55,66,34.5895,10.0647,75.4323
1623,211782,15,10.08172,30,38,29.8676,10.7528,73.3087
1624,212676,15,56.22416,88,135,35.9339,12.1586,69.1143
1625,212696,15,31.78474,56,77,36.1252,12.1987,68.9479
1626,212697,15,53.26844,66,115,35.8832,12.1782,69.1249
1627,213593,15,31.66766,51,79,36.4413,12.425,68.9766
1628,214486,1,4.11263,12,17,36.4419,11.6189,73.292
